Trading engine;Obchodní engine
Engine;Engine
Additional charts;Další grafy
these are additional charts that strategy has access to;toto jsou další grafy ke kterým má strategie přístup
Backtest data settings;Nastavení dat pro backtest
Reset dates;Resetovat datumy
Available from;Dostupné od
Subcharts;Sekundární grafy
Test parameters;Test parametry
Commision;Komise
Min. distance;Min. distance
Commission settings;Nastavení komisí
Commission is in $ per full lot. It is computed according to the size of order.;Komise je 1$ na celý lot. Je vypočtena s ohledem na velikost objednávky.
Subchart;Sekundární graf
From backtest;Z backtestu
At confidence level;Na confidence úrovni
Subresult;Sekundární výsledky
Sample type;Typ části
Full sample;Celá část
Both;Oba
Result in;Výsledek v
Percent;Procenta
Ticks;Ticky
no conditions defined;žádná podmínka nebyla definována
Add conditions;Přidat podmínku
Left value;Hodnota vlevo
Right value;Hodnota vpravo
No conditions defined.;Žádná podmínka nebyla definována
this;toto
Value '%s' has invalid number format.;Hodnota '%s' má nesprávný formát čísla.
Apply percentage ratio;Požít procentní poměr
Percentage ratio allows you to compare one value;Procentní poměr umožňuje v procentech
to a percentage of another, for example make;porovnat velikost jedné hodnoty vůči druhé, 
a comparision like:;například porovnání:
Net Profit (OOS) >= 60% of Net Profit (IS);Net Profit (OOS) >= 60% hodnoty Net Profit (IS)
Choose config;Zvolte nastavení
No config files found;Nebyly nalezeny žádné konfigurační soubory
Reset to default settings;Resetovat do výchozího nastavení
Tasks Flow;Fronta úkolů
XML Config Files;XML soubory nastavení
Reset task settings;Resetovat nastavení úkolu
Do you want to reset task settings? <br>Any unsaved changes will be lost.;Opravdu chcete resetovat nastavení úkolů? <br> Všechny neuložené změny budou ztraceny.
Load xml config;Načíst xml nastavení
Do you want to load config from selected file? <br>Any unsaved changes will be lost.;Opravdu chcete načíst nastavení z vybraného souboru? <br>Všechny neuložené změny budou ztraceny.
Save template config;Uložit nastavení šablony
Do you want to save this config into the template? <br>Original template config will be overwritten.;Opravdu chcete uložit toto nastavení do šablony? <br>Původní nastavení šablony bude přepsáno.
Save config;Uložit nastavení
Select config file to load;Vyberte soubor s nastavením, který má být načten.
Retester;Retester
Builder;Stavba
Custom Project;Vlastní projekt
Date is out of range;Datum je mimo rozsah
Since last date;Od posledního data
Last 6 months;Posledních 6 měsíců
Last year;Poslední rok
Last 5 years;Posledních 5 let
Last 10 years;Posledních 10 let
Loading directory picker root folders failed.;Načtení adresáře picker root složek selhalo.
Path:;Cesta:
instrument;instrument
Choose instrument;Zvolit instrument
Instrument is a specification of this symbol - it contains tick size, point value etc.;Instrument je specifikace tohoto symbolu - obsahuje velikost ticku, hodnotu bodu apod..
You can have mutiple data imported - for example EURUSD_1, EURUSD_2, EURUSD_3, but they share the same instrument specification for EURUSD.;Je možné načíst více různých dat - například EURUSD_1, EURUSD_2, EURUSD_3, ale všechny budou využívat specifikace pro instrument EURUSD.
Instrument *;Instrument *
Add new instrument;Přidat nový instrument
Instrument added;Instrument byl přidán
Instrument modified;Instrument byl upraven
Data type *;Typ dat *
Point value in $ *;Hodnota bodu v $ *
Pip/Tick size *;Pip/Tick velikost *
Pip/Tick step *;Pip/Tick krok *
Default spread *;Default spread *
Optional fields;Volitelné položky
Select conditions;Zvolit podmínku
Or choose from frequently used;nebo vybrat z často používaných
Add;Přidat
Item '%s' not found;Položka '%s' nebyla nalezena
Select items;Vybrat položku
Add items;Přidat položku
Choose items to add;Vybrat položku pro přidání
Select view;Vybrat zobrazení
Default view cannot be modified. Please choose another view or clone the default view to edit it;Výchozí zobrazení nemůže být změněno. Pro modifikaci vyberte jiné zobrazení nebo zkopírujte výchozí.
Add columns;Přidat sloupce
Save view changes;Uložit změny zobrazení
Cannot remove the default view;Výchozí zobrazení není možné odstranit
Deleting view;Odstranění zobrazení
Do you really want to delete selected view?;Opravdu chcete odstranit vybrané zobrazení?
New view;Nové zobrazení
Cannot change the default view;Výchozí zobrazení není možné změnit.
Changes not saved. Do you want to save them?;Změny nebyly uloženy. Chcete je uložit?
End;Konec
ID;ID
No Parameters available.;Není dostupný žádný parametr.
Cannot get variable on row;Nelze získat proměnnou na řádku
Invalid input for type '%s';Neplatný vstup ro typ '%s'
Zero step used at row %d. Please correct the step value or leave the parameter unchecked.;V řádku byl použít nulový krok %d. Upravte prosím hodnotu kroku nebo ponechte řádek nevybrán.
Invalid values logic at row %d. Please correct the start/stop/step values.;Nesprávně zvolené hodnoty %d. Prosím upravte hodnoty počátek/konec/krok.
Periods;Periody
Shifts;Posuny
Constants;Konstanty
Exits / Protection;Exity / Ochrana
Exits / Unused;Exits / Nepoužito
Cannot find ManualSettings object in task config. XML config seems to be corrupted;V konfiguračním souboru úloh nebyl nalezen ManulaSettings object. XML konfigurační soubor může být poškozen.
Cannot find ManualSettings object in selected file. Have you selected the right config file?;Ve zvoleném souboru nebyl nalezen ManualSettings object. Byl vybrán správný konfigurační soubor?
Cannot save settings. Parameters element not found in xml config.;Nelze uložit nastavení. Parameters element nebyl nalezen v XML konfiguračním souboru.
Cannot save settings. ManualSettings element not found in xml config.;Nelze uložit nastavení. ManualSettings element nebyl nalezen v XML konfiguračním souboru.
Save variables settings;Uložit nastavení proměnných
Saving strategies;Ukládání strategií
Removing strategies;Odstranění strategií
Changing databank type;Změna typu databanky
Updating databank;Aktualizace databanky
Moving strategies to retester;Přesun strategii do retesteru.
Action - %s;Akce - %s
Expected integer value;Předpokládaná integer hodnota
Expected numeric value;Předpokládaná číselná hodnota
Property grid error. No properties found;Property grid error. Nebyly nalezeny vlastnosti
Property grid error. No categories found;Property grid error. Nebyly nalezeny kategorie
Properties error. Cannot get options for property '%s';Properties error. Nelze nalézt nastavení pro vlastnost '%s'
Properties error. Unknown data type '%s';Properties error. Neznámý typ dat '%s'
Error saving settings. Cannot get parameter type of dataType '%s';Chyba při ukládání nastavení. Nelze získat typ dataType '%s'
L+S;L+S
Lng;Lng
Shr;Shr
Sample;Sample
Full;Full
Target file path;Cílova cesta k souboru
Browse;Procházet
File name;Název souboru
Select target folder;Zvolit cílovou složku
Filter items;Filtrovat položky
Advanced settings;Pokročilé nastavení
for;pro
Create some tasks first;Jako první vytvořte úlohy
Cross checks (strategy robustness tests);Cross checks (robustnostní test strategie)
Cross checks perform additional backtests on the generated strategy;Cross checks provede dodatečný backtest pro vygenerovanou strategii
Learn more;Zjistit více
Disable all cross checks;Zakázat všechny cross checks
Est. time per strategy;Předpokládaný čas na strategii
checks;ověření
FAST;RYCHLE
SLOW;POMALU
VERY SLOW;VELMI POMALU
CUSTOM;VLASTNÍ
Out of sample:;Out of sample:
ranges;rozsahy
Symbol '%s' doesn't exist;Symbol '%s' neexistuje
Instrument '%s' doesn't exist;Instrument '%s' neexistuje
Minimum value is;Minimální hodnota je
Maximum value is;Maximální hodnota je
Calling unknown action '%s';Volání neznáme akce '%s'
Regeneration failed.;Generování selhalo.
Cannot apply config to task '%s'. Invalid source task.;Nelze použit nastavení pro úlohu '%s'. Chybná zdrojová úloha.
Cannot apply config to task '%s'. Source task doesn't contain any settings;Nelze použit nastavení pro úlohu '%s'. Zdrojová úloha neobsahuje žádné nastavení
Cannot apply config to task '%s'. Cannot find task with this name;Nelze použit nastavení pro úlohu '%s'. Nelze nalézt úlohu s tímto názvem
Remote Access settings saved.;Vzdálené nastavení přístupu bylo uloženo.
SMTP settings saved.;SMTP nastavení bylo uloženo.
Please specify your email address.;Prosím uveďte vaší emailovou adresu.
Add new timeframe;Přidat nový timeframe
Seconds;Sekundy
Minutes;Minuty
Hours;Hodiny
Unknown timeframe prefix '%s';Neznámý timeframe prefix '%s'
What to parametrize;Co parametrizovat
Specify which of the available parameters should be put into variables;Zadejte, které dostupné parametry mají být vložené do proměnných
Exit params (SL, PT,...) only used;Exit parametry (SL, PT,...) pouze použity
Boolean params;Boolean parametry
Other params;Další parametry
Exit params (SL, PT,...) also unused;Exit parametry (SL, PT,...) také nejsou nepoužity
Custom Project Notification;Vlastní oznámení pro projekt
Project;Projekt
has reached task;zpracovává úlohu
Project continues with the next task.;Projekt pokračuje další úlohou.
Project was paused and it is waiting for user action - you have to resume it to continue.;Projekt byl pozastaven - pro pokračování je vyžadována uživatelská akce.
Go to project;Jít na projekt
Turn off notification sounds;Vypnout zvuky pro notifikace
Global...;Globální...
Performance...;Výkon...
Benchmark...;Benchmark...
Remote access...;Vzdálený přístup...
SMTP server...;SMTP server...
Zoom;Přiblížení
SQX beta version page;Stránka SQX beta verze
Help center;Centrum nápovědy
Performance - total cores available;Výkon - počet dostupných jader
Single threaded - program runs tasks sequentially, one after another.;Jednovláknový - program spouští úlohy postupně po sobě.
